"Data Source";"World Development Indicators";

"Last Updated Date";"2017-04-27";

"Country Name";"Country Code";"Indicator Name";"Indicator Code";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";
"Cabo Verde";"CPV";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"28,2606830596924";"30,9018173217773";"33,5425033569336";"36,1804809570313";"38,813045501709";"41,4374961853027";"44,0511207580566";"46,6512184143066";"49,2350807189941";"51,8011016845703";"54,3520851135254";"56,8919219970703";"58,6";"61,9537620544434";"64,4835586547852";"67";"69,560417175293";"72,1143264770508";"74,6787338256836";"77,2518920898438";"81,1";"82,4174575805664";"85,0063705444336";"87,5970306396484";"90,1879730224609";"";"";
"Costa Rica";"CRI";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"97,2400970458984";"97,403564453125";"97,5665893554688";"97,7269058227539";"97,8818130493164";"98,0286026000977";"98,1645660400391";"98,2870025634766";"98,3932037353516";"98,4815673828125";"98,5548858642578";"98,24978";"98,509188";"98,695902";"98,954779";"99,053051";"99,147523";"99,217998";"99,263937";"99,409804";"98,995734";"99,232348";"99,503298";"99,563517";"99,359291";"";"";
"Caribbean small states";"CSS";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"76,3055239157049";"79,2661351047786";"80,1520796727636";"81,1629254204073";"81,8734998367082";"82,7181246038627";"85,4923166817308";"84,3629336153226";"85,126412234048";"86,2564605553868";"87,2280101924864";"88,8453219348427";"88,8115245564915";"89,3508255831354";"90,0441434993024";"90,6330987016998";"91,4445599167519";"92,147455339793";"93,0092095565042";"93,2625277422273";"94,2482942293296";"93,5799895715227";"95,4356465117151";"95,9763496182418";"96,8220211174981";"";"";
"Cuba";"CUB";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"92,0659790039063";"92,5881195068359";"93,1098022460938";"93,628791809082";"94,1423645019531";"94,647819519043";"95,142448425293";"95,6235504150391";"96,0884170532227";"96,5354461669922";"97";"97,3882751464844";"97,801872253418";"98,2125396728516";"98,6262512207031";"99,0388946533203";"99,4251480102539";"99,7299041748047";"99,9103088378906";"99,9819030761719";"99,9983825683594";"100";"100";"100";"100";"";"";
"Curacao";"CUW";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Cayman Islands";"CYM";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Cyprus";"CYP";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Czech Republic";"CZE";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Germany";"DEU";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Djibouti";"DJI";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"63,3589401245117";"62,7267913818359";"62,0941886901855";"61,4588851928711";"60,8181648254395";"60,1693305969238";"62";"58,836483001709";"58,1470603942871";"57,4397964477539";"56,7174911499023";"55,9840469360352";"49,7";"54,4993171691895";"53,7558326721191";"53,0167999267578";"55,5";"51,5667419433594";"50,8578643798828";"50,1577415466309";"49,4646148681641";"48,7767372131348";"48,0923614501953";"47,4097328186035";"46,7273979187012";"";"";
"Dominica";"DMA";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"65,4703063964844";"67,022819519043";"68,5748748779297";"70,1242370605469";"71,6681823730469";"73,2040023803711";"74,7290115356445";"76,2404861450195";"75";"79,2131271362305";"80,6754837036133";"82,1267013549805";"87,7";"85,0112991333008";"86,4524765014648";"87,8981018066406";"89,3520812988281";"90,8173751831055";"90,9";"93,7776947021484";"95,2692337036133";"96,7660217285156";"98,1088409423828";"99,1929702758789";"100";"";"";
"Denmark";"DNK";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Dominican Republic";"DOM";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"79,1123352050781";"78,2";"81,0009307861328";"81,9422988891602";"82,8782501220703";"83,8060836791992";"84,7230987548828";"85,6265869140625";"86,5138320922852";"91";"88,764932";"89,791362";"89,749814";"89,173808";"90,316567";"90,141224";"90,118148";"96,876342";"97,576197";"97,85776";"98,145414";"97,898872";"97,86705";"98,385853";"98,470979";"";"";
"Algeria";"DZA";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"92,9900512695313";"93,3932571411133";"93,796012878418";"94,1960525512695";"94,590690612793";"94,9772109985352";"95,3529052734375";"95,7150650024414";"96,0609970092773";"96,3890838623047";"96,7021331787109";"97,0040435791016";"97,298698425293";"97,5900192260742";"97,8818893432617";"98,1842651367188";"98,4907379150391";"98,8065185546875";"99,3";"99,4438934326172";"99,7111740112305";"99,8895416259766";"99,9730834960938";"99,9969177246094";"100";"";"";
"East Asia & Pacific (excluding high income)";"EAP";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"80,7129528066993";"79,5400747724538";"81,8144347084592";"81,4103302308963";"82,8197991755024";"83,8419961014681";"85,0622271234916";"86,3544814784027";"87,1944052951964";"88,0030813552968";"88,8027517445279";"89,3177491991729";"90,0094178044542";"90,4779637809444";"91,1418158243136";"91,5890569495398";"92,4808407067362";"92,952091109245";"93,7012770270869";"94,3004673367939";"94,9920194113379";"95,3444193280804";"95,7471120486678";"95,9100926569774";"96,1629388224555";"";"";
"Early-demographic dividend";"EAR";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"55,9278342197498";"53,5866302116779";"56,1019328077497";"57,040653976845";"58,2042798243791";"59,6006089413271";"61,1633740194638";"62,8973002753656";"64,0253498651952";"66,2988066090859";"66,8178686802968";"65,4434736846957";"68,9310087432682";"69,9787024758396";"71,0377696663244";"72,3111194632264";"73,7204110330991";"74,886462456373";"76,0102510738079";"78,4895109376583";"79,4624060556177";"76,4172523334631";"82,0841288906864";"81,550268009669";"82,7609667119011";"";"";
"East Asia & Pacific";"EAS";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"82,403210217718";"81,3092626581488";"83,373476058378";"82,9916166518086";"84,2751239569025";"85,553809550062";"86,6379535677438";"87,7860183559534";"88,5306226520885";"89,2479179829715";"89,9592897468696";"90,4170204691042";"91,0334320589137";"91,4496908984973";"92,0415640646675";"92,4392919712004";"93,2385051777898";"93,6600775648135";"94,3331212412871";"94,8707385386586";"95,4916480182616";"95,8071911969659";"96,1682311407136";"96,3133944038352";"96,5397196241694";"";"";
"Europe & Central Asia (excluding high income)";"ECA";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"96,2988770353154";"96,5132884726429";"96,7268144204047";"96,9420760306067";"97,1590419959838";"97,4354908280657";"97,6017000734025";"97,7943556511212";"97,9951809258021";"98,0836983950641";"98,3759853637593";"98,5658420894893";"98,7443763611872";"98,9206203059657";"99,0692391211939";"99,2438529347956";"99,3979711244903";"99,5891489819347";"99,7097293763252";"99,839172183159";"99,9538413153365";"99,9597203323583";"99,9715137330572";"99,989696151448";"99,9969379878514";"";"";
"Europe & Central Asia";"ECS";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"98,307076407722";"98,4033181488417";"98,5010507015004";"98,6002763006025";"98,7004502364675";"98,8277843970594";"98,9043145943002";"98,9930182290754";"99,0852284523916";"99,1267415220238";"99,2604857884661";"99,3482899151661";"99,4309175802142";"99,5118889618856";"99,5799696809394";"99,659446851337";"99,7293150060083";"99,8156097019662";"99,8698979111162";"99,9278911292152";"99,9792774470158";"99,9818566116823";"99,987146806848";"99,9953434405896";"99,9986144231183";"";"";
"Ecuador";"ECU";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88,8142547607422";"89,2984008789063";"89,782096862793";"90,2630844116211";"90,7386627197266";"89,830167";"91,6627578735352";"92,1058654785156";"92,726642";"93,071434";"93,3357620239258";"93,7186126708984";"94,0942153930664";"94,973044";"94,8392791748047";"95,83265";"96,315259";"96,812618";"97,206576";"96,470862";"97,462142";"96,872699";"97,194929";"98,034674";"98,976067";"";"";
"Egypt; Arab Rep,";"EGY";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"93,79931640625";"94,1707916259766";"93,4";"94,9101181030273";"95,2730255126953";"95,5";"95,9717712402344";"96,3022003173828";"96,6164016723633";"96,9127578735352";"97,7";"97,4642486572266";"97,7271728515625";"98,8";"98,2502136230469";"99,4";"99,04";"99,0763320922852";"99,8";"99,6351013183594";"99,8406372070313";"99,9535369873047";"99,99267578125";"99,9996490478516";"99,8";"";"";
"Euro area";"EMU";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Eritrea";"ERI";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"17,0594444274902";"18,3191909790039";"19,5784873962402";"20,835075378418";"22,086254119873";"22,9";"24,5615520477295";"25,7802619934082";"26,9827346801758";"28,1673698425293";"29,3369617462158";"30,4954109191895";"32,2";"32,7944755554199";"33,9428863525391";"35,0957489013672";"36,2569618225098";"37,4294853210449";"38,6125068664551";"39,8042793273926";"41,0030479431152";"42,2070693969727";"43,4145889282227";"44,6238555908203";"45,8334197998047";"";"";
"Spain";"ESP";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Estonia";"EST";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Ethiopia";"ETH";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,13580977916718";"2,29216575622559";"3,44581580162048";"4,59405422210693";"5,73417520523071";"6,86347341537476";"7,97924184799194";"9,07877635955811";"10,1604700088501";"12,7";"12,2826318740845";"13,3308963775635";"14,3758163452148";"15,4212884902954";"14";"17,5294857025146";"18,5990695953369";"19,6791496276855";"20,7679805755615";"21,8638114929199";"23";"24,0694713592529";"25,175802230835";"27,2";"";"";
"European Union";"EUU";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Fragile and conflict affected situations";"FCS";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"43,8713105409676";"34,1176743303843";"33,82344925723";"34,275925309161";"34,4998645682886";"35,4940529914272";"36,1492768457934";"36,4181514512194";"37,2959715200403";"35,8327012958243";"36,0302239392833";"36,442921656311";"36,3749939545008";"36,5010343793841";"37,0528695023591";"37,8682748255652";"38,7946152376549";"40,3661088373805";"40,6428791317849";"40,9037077864681";"41,4692289953443";"43,1913480182068";"44,233817567668";"45,1472210653803";"46,5086156197842";"";"";
"Finland";"FIN";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Fiji";"FJI";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"55,2486419677734";"57,239330291748";"59,2295722961426";"61,2171058654785";"63,1992263793945";"65,1732330322266";"66,9";"69,086067199707";"71,0194854736328";"72,93505859375";"74,8355941772461";"76,7249908447266";"78,6071395874023";"80";"82,3652954101563";"84,2490997314453";"86,1412582397461";"88,9";"89,9586944580078";"91,8814086914063";"93,8111190795898";"95,7460861206055";"97,6845474243164";"98,9159088134766";"100";"";"";
"France";"FRA";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Faroe Islands";"FRO";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Micronesia; Fed, Sts,";"FSM";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"27,7145919799805";"29,6079063415527";"31,500768661499";"33,3909225463867";"35,2756690979004";"37,1522979736328";"39,0181007385254";"40,8703765869141";"42,7064170837402";"44,5246162414551";"46";"48,1197891235352";"49,9045600891113";"51,6859855651855";"53,4679641723633";"55,25439453125";"57,0491752624512";"58,8552627563477";"60,6718521118164";"62,4971885681152";"64,5315202481064";"66,1671142578125";"68,0082015991211";"69,8510360717773";"71,6941604614258";"";"";
"Gabon";"GAB";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"63,8979530334473";"65,0252990722656";"66,1521835327148";"67,2763671875";"68,3951416015625";"69,5057983398438";"70,6056289672852";"71,6919326782227";"72,7620010375977";"73,8142318725586";"73,6";"75,8774566650391";"76,8962554931641";"77,9117126464844";"78,9277191162109";"81,6";"80,9769821166992";"82,0170974731445";"83,0677185058594";"84,127082824707";"85,1934432983398";"86,2650604248047";"89,3";"86,4";"89,4941940307617";"";"";
"United Kingdom";"GBR";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Georgia";"GEO";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"99,0038070678711";"99,1108016967773";"99,2164764404297";"99,3190078735352";"99,4160461425781";"99,5049591064453";"99,5830688476563";"99,6478424072266";"99,6974639892578";"99,7314605712891";"99,7511138916016";"99,7595977783203";"99,9";"99,7619018554688";"99,7623291015625";"99,7655410766602";"99,7756729125977";"99,7955322265625";"99,8252563476563";"99,863410949707";"99,9067001342773";"99,9481582641602";"100";"99,9944763183594";"100";"";"";
"Ghana";"GHA";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23,8770198822021";"26,0018692016602";"28,1262664794922";"30,6";"32,3642387390137";"34,4724044799805";"36,5697441101074";"38,6535568237305";"42,6";"42,770866394043";"44,8055610656738";"46,8291130065918";"48,8454208374023";"48,3";"52,871898651123";"54,8898620605469";"56,9161796569824";"58,9538040161133";"60,5";"63,0587997436523";"65,122673034668";"64,06256";"69,2644195556641";"70,7";"78,3";"";"";
"Gibraltar";"GIB";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Guinea";"GIN";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8,83064651489258";"9,67525291442871";"10,5194091796875";"11,3608598709106";"12,1968975067139";"13,0248193740845";"13,8419170379639";"14,6454858779907";"15,4328203201294";"16,4";"16,95676612854";"17,7000751495361";"18,4361400604248";"19,1688594818115";"19,9021320343018";"20,2";"21,3859310150146";"22,1433124542236";"22,9111938476563";"23,6878261566162";"24,47145652771";"25,2603359222412";"26,2";"26,8468475341797";"27,6412677764893";"";"";
"Gambia; The";"GMB";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"16,7723178863525";"18,1014060974121";"19,4300441741943";"17,7";"22,0764980316162";"23,3889007568359";"24,6904811859131";"25,9785327911377";"27,2503490447998";"28,5043258666992";"34,3";"30,9710521697998";"32,1915969848633";"33,4087982177734";"34,6265563964844";"35,848762512207";"37,0793190002441";"38,3211822509766";"39,5735473632813";"40,834659576416";"42,1027717590332";"43,3761367797852";"44,6529960632324";"44,5";"47,2105140686035";"";"";
"Guinea-Bissau";"GNB";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,0154853165149689";"0,0833956077694893";"0,410800874233246";"1,29153823852539";"2,60095763206482";"4,7";"6";"9,36614799499512";"11,6305437088013";"13,896689414978";"17,2";"";"";
"Equatorial Guinea";"GNQ";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54,8332977294922";"55,4244651794434";"56,0151824951172";"56,6031913757324";"57,185791015625";"57,7602729797363";"58,3239288330078";"58,8740577697754";"59,4079551696777";"59,9240074157715";"60,4250221252441";"60,9148902893066";"61,397518157959";"61,8767967224121";"62,3566284179688";"62,8409118652344";"63,3335494995117";"63,8374900817871";"64,351936340332";"64,8751220703125";"65,4053192138672";"66,1";"66,4796981811523";"67,0203857421875";"67,5613708496094";"";"";
"Greece";"GRC";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Grenada";"GRD";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"75,6102752685547";"76,3043212890625";"76,9979095458984";"77,6887893676758";"78,374267578125";"79,0516204833984";"79,7181549072266";"80,3711547851563";"81,007926940918";"81,6268539428711";"82,2307434082031";"82,823486328125";"83,4089889526367";"83,9911422729492";"84,573844909668";"85,161003112793";"85,7565155029297";"86,3633346557617";"86,9806518554688";"87,6067123413086";"88,2397842407227";"88,8";"89,5199127197266";"90,1634750366211";"90,8073348999023";"";"";
"Greenland";"GRL";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Guatemala";"GTM";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"60,1587333679199";"61,4288940429688";"62,698600769043";"63,9655990600586";"65,2271881103516";"60,8";"67,7233123779297";"68,9524307250977";"70,1653137207031";"70,9";"73,318205";"73,709228515625";"78,667838";"78,512204";"77,1879348754883";"78,3512115478516";"83,730998";"80,7057723999023";"81,8992004394531";"83,1013870239258";"84,3105621337891";"84,026414";"86,7429275512695";"87,9626083374023";"85,494371";"";"";
"Guam";"GUM";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Guyana";"GUY";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"69,1752395629883";"69,8521423339844";"70,5285949707031";"72,376631";"71,8706817626953";"72,5309066772461";"73,180305480957";"73,8161697387695";"74,4358062744141";"75,03759765625";"75,6243515014648";"76,1999588012695";"76,7683181762695";"77,3333358764648";"77,8989105224609";"77,5";"79,0473098754883";"79,6369857788086";"80,2371673583984";"77,6";"81,462028503418";"82,0832061767578";"82,7078857421875";"83,3343200683594";"86,9";"";"";
"High income";"HIC";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"99,8447022705067";"99,8723719176626";"99,8806910529936";"99,885973508347";"99,8928132040487";"99,9045238931875";"99,9074513494877";"99,9172469156287";"99,9341704173544";"99,9291360977061";"99,9474842698842";"99,9401466954272";"99,9457606611364";"99,964858329744";"99,9572889896644";"99,9627045053084";"99,979426878362";"99,9745481262495";"99,9803668783779";"99,9877326825061";"99,9910222738057";"99,9897171209167";"99,9965947602627";"99,9915625850189";"99,9980220812658";"";"";
"Hong Kong SAR; China";"HKG";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Honduras";"HND";"Access to electricity (% of population)";"EG,ELC,ACCS,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"55,1071128845215";"54,781937";"58,913112";"61,100156";"64,733947";"66,122022";"61,68112";"64,794754";"66,859519";"67,394103";"67,5087051391602";"68,6795654296875";"63,141137";"65,090464";"67,113528";"68,903309";"71,266448";"73,548187";"76,396899";"78,269685";"80,984668";"82,195298";"83,607727";"87,184881";"88,653773";"";"";
