"Data Source";"World Development Indicators";

"Last Updated Date";"2017-04-27";

"Country Name";"Country Code";"Indicator Name";"Indicator Code";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";
"Antigua and Barbuda";"ATG";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"48,5213714581521";"50,4728437275317";"51,8532258499277";"53,2596280200677";"54,6823714701759";"56,1162706408319";"57,551211624485";"58,9807146355041";"60,3960075071738";"61,7908317367045";"63,1713208195719";"64,5234698170268";"65,6152275959386";"66,7706709943127";"68,0161945279497";"69,3556990470292";"70,7624392908272";"72,2250949914174";"73,7957273999192";"75,4200076640722";"77,1198106361011";"78,8327119102884";"80,9133235907371";"83,0425606849093";"85,2957108145581";"";"";
"Australia";"AUS";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Austria";"AUT";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Azerbaijan";"AZE";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"96,8913404407885";"97,2461172713297";"97,5976836038278";"97,9438786972657";"98,2826198026254";"98,6115533421782";"98,9284804577977";"99,2309344959064";"99,5170573159411";"98,4748428542491";"99,9624431553829";"100";"100";"100";"100";"100";"99,9507691721538";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Burundi";"BDI";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"25,1533150966086";"27,1256208484807";"28,9302422420226";"30,6065209548817";"32,0566599547629";"33,5217713872821";"34,908475894346";"39,2142014932838";"37,5051697810142";"38,711070252153";"39,814512271258";"40,7968930559186";"41,6512583922128";"42,3681385416435";"42,9401916060499";"43,3572248592733";"43,625348149976";"36,7801628745145";"43,7975559126126";"41,4097543895895";"43,6482643560753";"48,5679657638603";"43,3415459416865";"44,5133885303155";"";"";
"Belgium";"BEL";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Benin";"BEN";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"24,3628358718007";"27,7322970013003";"31,0402284905939";"33,9207048328707";"36,4558427846307";"35,7190773328185";"40,3164313639223";"42,2020135459613";"44,0542200680598";"45,8732586111748";"47,9320843473899";"49,4213287687113";"51,1413204884601";"52,8227923779482";"54,467978789451";"56,593602839907";"57,6554053539775";"59,20018822005";"60,7170283830957";"62,4019335309935";"70,3799383115634";"70,5151841499833";"66,5245949761168";"57,5949680726607";"";"";
"Burkina Faso";"BFA";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"24,3030579776408";"28,4990556216367";"38,2893134967776";"35,7334178029574";"38,757442101875";"41,5433091129462";"43,5988282060667";"45,1471231144138";"39,2306324260665";"47,7498746034421";"48,8246401174783";"49,7503207562842";"53,8106049735692";"51,1942549379264";"51,7321434276763";"52,1555684889785";"52,4756352673402";"52,7423722698383";"52,9695843107692";"46,9873728367859";"53,3577660523821";"53,5342004064559";"53,7105476651947";"58,8158746301974";"";"";
"Bangladesh";"BGD";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"42,4444613467203";"44,672499392527";"46,895976217004";"45,0961741400682";"51,3148401305949";"53,5086094916912";"47,6340940987302";"57,8649291887752";"60,0226629272326";"69,249470634076";"64,0969385715799";"65,7761992487303";"67,442528552113";"69,4595086028675";"79,8303820502782";"72,3761471227051";"71,6603817924785";"75,6239255959647";"77,2517600616131";"84,4110816495817";"82,2863893502465";"82,2067278821843";"76,4880347950483";"84,220145760352";"";"";
"Bulgaria";"BGR";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Bahrain";"BHR";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Bahamas; The";"BHS";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"87,8529317923263";"88,5765141425809";"89,2972672727574";"90,0146145618099";"90,7252328293226";"91,4246624012245";"92,1077375865266";"92,7704132354447";"93,4096346544964";"94,0236713872564";"94,6153126641362";"95,2104877062477";"95,7496946306321";"96,3112505993732";"96,8722380604216";"97,4346061136326";"98,010796716707";"98,5842987280246";"99,1270180387013";"99,5691389483663";"99,846832595359";"99,9666953296666";"99,9971020491276";"100";"100";"";"";
"Bosnia and Herzegovina";"BIH";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"99,7374903113671";"100";"100";"100";"99,8573447105118";"99,5601130056347";"99,8609395019386";"99,9502395680002";"99,9924534602701";"100";"100";"100";"100";"";"";
"Belarus";"BLR";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Belize";"BLZ";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"84,3988429576428";"85,1740326676202";"85,8930384557662";"86,6098897817067";"87,3223732762242";"88,0278756127513";"88,724894874223";"89,4106048839585";"90,0835270396323";"90,7414413277493";"91,3985451948752";"92,1244125030968";"92,841700199015";"93,5525312818742";"94,2577875576345";"94,9579337940727";"95,6549101357234";"96,3494033078366";"97,0415022890535";"97,7310365124603";"98,3353998713864";"99,0967057114736";"99,7656417010416";"100";"100";"";"";
"Bermuda";"BMU";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Bolivia";"BOL";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"98,0788939700348";"96,809814024218";"95,7390586425629";"95,3133114665874";"90,4618980096896";"94,6641083121615";"94,5870594710747";"95,4032122427792";"98,3326264589289";"99,4340459208099";"97,7574049158734";"93,97207454935";"88,3140336382193";"93,5528084130392";"95,2586249479806";"90,2602987564489";"93,8127485888104";"98,1631875705034";"99,6742220569143";"98,755266105664";"97,4353108295344";"99,1006864862257";"99,1071348544836";"99,1292648032667";"98,7321505719592";"";"";
"Brazil";"BRA";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"98,785063738616";"100";"100";"100";"99,9888193103007";"100";"100";"99,8575970009562";"99,6211856971648";"99,4458096814507";"99,1211042373887";"100";"100";"100";"99,9969340778846";"99,9168760696694";"99,9305759965781";"99,9214047190255";"99,9098082546334";"99,9057260427415";"100";"99,9726310202926";"99,9635037620603";"99,9723173441535";"99,959064053209";"";"";
"Barbados";"BRB";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Brunei Darussalam";"BRN";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Bhutan";"BTN";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"6,24434815217727";"7,48571831046817";"29,5948432918412";"45,1740718151244";"56,0046372942119";"58,2279021432681";"60,634930690745";"63,2106228027577";"65,9431194925725";"68,8175754989778";"50,8271568853718";"74,947979524595";"95,7694127202934";"81,9840693333263";"95,7183701139348";"89,6305972057286";"93,5297569220106";"97,4801031707376";"100";"98,8486063303916";"100";"100";"";"";
"Botswana";"BWA";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19,8839470701549";"19,5565737301684";"21,9837592057756";"24,3780213957107";"26,7396144046477";"29,0674487470282";"31,3615617575533";"33,6193860768548";"35,8410726454064";"38,0281654907872";"38,9904431920744";"42,5516211710971";"44,9375015799361";"47,3102508532167";"49,673704677221";"52,0288294187982";"54,3782843178692";"43,2586029568536";"59,0625659171956";"61,3981805157099";"75,8826926238608";"66,0538147725483";"68,3702367245773";"70,6756327930126";"";"";
"Central African Republic";"CAF";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4,07364047022204";"5,5411861467785";"6,93696524805591";"7,55201877344567";"9,41035089622581";"10,5280297108387";"11,5865760382633";"12,649193318872";"14,7811413194224";"14,7242679181611";"15,7370618726355";"16,734026998951";"17,7156238232098";"18,6741516543176";"19,6095734136878";"20,5212916573417";"21,4105175091058";"22,2777128270951";"22,5612355683489";"23,949916809187";"24,7568899797234";"25,545695384851";"26,3176274813686";"";"";
"Canada";"CAN";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Central Europe and the Baltics";"CEB";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Switzerland";"CHE";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Channel Islands";"CHI";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"99,9999999999999";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Chile";"CHL";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"98,1567607762597";"99,0374661022524";"99,3260940597822";"99,1180432150823";"99,1423320506123";"99,1723143052584";"99,3369237756623";"99,2375957576999";"99,7772406680009";"99,2899935385389";"99,7778678321954";"99,3297303025096";"99,3523189277569";"99,6807898748451";"99,4248871531007";"99,4800307341569";"99,783345745735";"99,6362642535113";"99,7361738533676";"99,8291654286109";"99,9239945986119";"99,81632599339";"99,9950826457153";"99,7942248477007";"100";"";"";
"China";"CHN";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"97,4282734352545";"97,5117739214032";"97,6221286963066";"97,757587187321";"97,9138431013516";"98,0882489991658";"98,276833533882";"98,4776570865722";"98,6858555378072";"98,8987685622393";"99,1144055764441";"99,2987294140863";"99,473206494641";"99,6559022027261";"99,847730505682";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Cote d'Ivoire";"CIV";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"72,2503448884172";"73,0254417960344";"73,8028952392628";"74,5810199966532";"69,5344523524463";"76,130892388853";"76,8970098502256";"77,6566492624235";"78,4061743934175";"82,4263180176703";"79,2971105910967";"79,673644962556";"83,921390522264";"80,4271856818167";"80,8092950170133";"83,7589051073919";"81,5981239556583";"81,8963535308404";"82,2109277932958";"82,5465412570749";"82,9101921003114";"83,3010699574255";"80,4978593474336";"84,1680145526259";"83,9561824025821";"";"";
"Cameroon";"CMR";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"55,5616843286324";"59,1535814630331";"59,0917263365703";"60,7954181480225";"62,454614218852";"64,0707858584987";"65,641921689687";"67,1705107602689";"64,1665027703673";"70,0881241187849";"64,9155068950766";"78,5211181432075";"74,1399473330808";"75,41471822994";"81,415727482799";"77,8677045149184";"85,2207253454004";"73,2582643510743";"81,3715771495819";"82,5090439617058";"83,6328504549666";"86,0636748463258";"85,8511886024823";"86,9473770781289";"86,5165465700157";"";"";
"Congo; Dem, Rep,";"COD";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"1,58065029459162";"3,7154180062335";"5,78925365872753";"7,80193540913099";"9,75337487178545";"11,6435770623969";"13,4715426194122";"15,2372362421406";"17,229143905077";"18,5859058639436";"20,171812959251";"21,7009593553981";"23,1753994707075";"14,7590054785026";"25,9668611418634";"37,7729084494525";"28,5654726567485";"29,8015641430419";"30,9997317857848";"32,1619822757007";"36,1648351892686";"34,3930586775153";"31,6083096221993";"";"";
"Congo; Rep,";"COG";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"16,7787040126311";"19,0983488125088";"21,3776486641432";"23,6156837189219";"25,8112748686998";"27,9626030538584";"30,0677365422649";"32,1123355766864";"34,1040252833094";"36,0427291849836";"37,9306694560131";"39,7719904143256";"41,5689750471037";"43,3259518421564";"45,0465867519767";"45,953670882047";"48,3937557013486";"50,026768353706";"51,6367230830171";"53,5181243600184";"54,7882992608931";"56,3316059085303";"58,3458574815092";"59,3549617465096";"60,8362457634408";"";"";
"Colombia";"COL";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"98,681762677713";"98,6437336111189";"98,6550029994555";"98,6776499335768";"98,7494073479929";"98,5588742194089";"98,9295872407304";"99,0121954670239";"99,0866120756072";"99,1504826397713";"99,6168576841721";"99,2564271847211";"99,30437582249";"99,3528987067198";"99,4048322474458";"99,5287532899525";"99,5325990811205";"99,6138779552844";"100";"99,9476055627621";"100";"100";"99,9926532012164";"100";"100";"";"";
"Comoros";"COM";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"42,8331578173852";"44,4917945715635";"46,7481121095656";"49,1563482057729";"51,5595768887548";"53,9593220974364";"52,5122167105764";"58,7354715102721";"61,1119871427731";"63,4763493550955";"65,8288686491791";"68,1675422586846";"76,4410730471709";"72,7978159868151";"75,084757690485";"77,3330473473391";"79,543351153625";"81,7128299415199";"83,8460254664661";"85,9465266677632";"88,017526927813";"90,0658028182336";"89,5850723115378";"94,1041197552636";"96,103418465952";"";"";
"Cabo Verde";"CPV";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"68,5597724941159";"72,6631334231791";"75,9268696038554";"79,3095889366406";"79,1004962024874";"79,0351304005181";"79,1084285952873";"79,3035968148829";"79,616553586011";"80,0417633356689";"80,6418423861642";"81,2064620275312";"82,1150286223025";"82,9841503628822";"83,8689646349264";"84,983760186701";"86,1112343057399";"87,3190102279138";"88,6067902225616";"90,544072542346";"91,409197399206";"92,9222363394056";"94,502093432973";"96,1425483171574";"";"";
"Costa Rica";"CRI";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"99,6249539154278";"99,6469727742405";"99,6756724136364";"99,7089992614073";"99,7441189286823";"99,7783753713266";"99,8090246936498";"99,8335436449142";"99,8488913490485";"99,8531468458552";"99,8469872021669";"99,875531185878";"99,774975316796";"99,7478841925152";"99,7119782310206";"99,7070991968384";"99,732026727337";"99,709006782241";"99,6968220980869";"99,7299664737446";"99,4927276941567";"99,6963971954498";"99,78988998752";"99,7781447554004";"99,6591184152035";"";"";
"Caribbean small states";"CSS";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"84,17150968613";"85,7800866928879";"86,0135013199366";"86,6218536005053";"86,6935385511749";"87,3827149554199";"90,2311851421714";"88,7435460291166";"89,4055696063414";"88,8982115390497";"90,8482378690538";"92,2229123259161";"91,6903671521254";"92,5236610242805";"93,0289474899748";"92,7671246029965";"94,0380170653556";"94,516240059292";"98,2602420474174";"95,2642886743064";"95,4553800905469";"92,4912207342267";"95,8257240177169";"96,0439918323268";"96,6643132440299";"";"";
"Cuba";"CUB";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"96,1962320061945";"96,5664260206156";"96,9716139207452";"97,3759451423166";"97,7766435039344";"98,1711708445308";"98,5571426894487";"98,9243180333426";"99,2704399732511";"99,60243532142";"99,9813038686226";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
"Curacao";"CUW";"Access to electricity; urban (% of urban population)";"EG,ELC,ACCS,UR,ZS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"";"";
